CLUE_ID,text,ISO2,clue_type,ISO3
1529,Italian bollard fronts contain a red rectangle.,['IT'],0,['ITA']
1530,The only other country with identical bollards to Italy is Albania.,"['AL', 'IT']",0,"['ALB', 'ITA']"
1531,Italian towns and cities have street signs often appearing on corners and intersections.,['IT'],0,['ITA']
1532,These regularly feature the word ‘VIA’ which translates from Italian to English as ‘street’.,['IT'],0,['ITA']
1533,Italy also has a large percentage of Fiat cars on the roads.,['IT'],0,['ITA']
1534,The easiest way to recognise Italy is via its license plates.,['IT'],0,['ITA']
1535,Italy is one of only two countries in the world to have blue vertical stripes on both sides of the plate.,['IT'],0,['ITA']
1536,The other country with similar looking plates is Albania.,"['AL', 'IT']",0,"['ALB', 'ITA']"
1537,Fiat cars are a common sight in Italy.,['IT'],0,['ITA']
1538,Italian is spoken across Italy and in southern Switzerland.,"['CH', 'IT']",0,"['CHE', 'ITA']"
1539,Italian can be recognised as most of its words end in a vowel.,['IT'],0,['ITA']
1540,"In some cases, every single word in Italian sentences ends in a vowel.",['IT'],0,['ITA']
1541,The standard Mediterranean house style is popular in Italy.,['IT'],0,['ITA']
1542,Italy has a diverse landscape.,['IT'],0,['ITA']
1543,"Most of the country has a dry, Mediterranean feel.",['IT'],0,['ITA']
1544,"The most common Italian bollard has a front that features a vertical, red rectangle inside a black, diagonal strip.",['IT'],0,['ITA']
1545,Albanian bollards look similar however bollards are rare in Albania.,"['AL', 'IT']",0,"['ALB', 'ITA']"
1546,The back of Italian bollards.,['IT'],0,['ITA']
1547,"In Italian towns and cities, the street signs often have the word ‘VIA’ on them.",['IT'],0,['ITA']
1548,Italy also has a useful telephone prefix system.,['IT'],0,['ITA']
1549,This is perhaps the only time in my life I can use my Primary School Italian lessons that involved years of learning to count from 1 to 10.,['IT'],0,['ITA']
1550,Standard phone numbers in Italy begin with a 0 and range from 01 (uno) to 09 (nove).,['IT'],0,['ITA']
1551,Italian mobile numbers are less useful and start with the digits 3 (tre) and 10 (dieci).,['IT'],0,['ITA']
1552,It turns out that my Italian counting knowledge wasn’t that useful after all.,['IT'],0,['ITA']
1553,Italian phone prefixes.,['IT'],0,['ITA']
1554,Note that mobiles in Italy start with a 3 or a 10.,['IT'],0,['ITA']
1555,The Italian island of Sardinia (also known as Sardegna) is rather hilly and has a similar dry feel to most of Italy.,['IT'],0,['ITA']
1556,The bollards on Sardinia have a black section that extends all the way to the top of the bollard- like mainland Italy.,['IT'],0,['ITA']
1557,The Italian island of Sardinia (Sardegna) has a Mediterranean feel.,['IT'],0,['ITA']
1558,The island of Sardinia (Sardegna) has similar bollards to mainland Italy however the rectangle is orange in colour.,['IT'],0,['ITA']
1559,This is the rear of the bollards on Sardinia (Sardegna).,['IT'],0,['ITA']
1560,The Italian island of Sicily is full of twisting roads and is also hilly.,['IT'],0,['ITA']
1561,"Like Italy and Sardinia, the bollards have the black section extending to the top of the post however something resembling more of an orange or red square shape is found in the black section.",['IT'],0,['ITA']
1562,The Sicilian landscape is also rather hilly with twisting roads and a Mediterranean feel.,['IT'],0,['ITA']
1563,This is the type of bollard found on Sicily.,['IT'],0,['ITA']
1564,The back of Sicilian bollards (and indeed all Italian bollards).,['IT'],0,['ITA']
1565,San Marino is its own microstate landlocked in the north-central part of Italy.,"['IT', 'SM']",0,"['ITA', 'SMR']"
1566,"San Marino is also very hilly and features plain, white license plates with a slight blue tinge.",['SM'],0,['SMR']
1567,"San Marino has many license plates that are white with a slight blue tinge, as pictured.",['SM'],0,['SMR']
1568,These plates lack the blue vertical stripe of Europe.,['SM'],0,['SMR']
1569,A number of Italian license plates can also be seen in San Marino.,"['IT', 'SM']",0,"['ITA', 'SMR']"
1570,One of the best ways to identify San Marino and tell it apart from Italy is to look for these pedestrian crossings that feature blue and white markings on the road and often a middle metal pole splitting into two.,"['IT', 'SM']",0,"['ITA', 'SMR']"
1571,"Italy only rarely have these crossings and if they do, they lack the unique pole splitting into two that holds the pedestrian crossing signs.","['IT', 'SM']",0,"['ITA', 'SMR']"
1572,The San Marino landscape feels colder and less Mediterranean than much of Italy.,"['IT', 'SM']",0,"['ITA', 'SMR']"
1573,The chevron in San Marino feature yellow backgrounds and red arrows.,['SM'],0,['SMR']
1574,This contrasts the black and white chevron of Italy.,"['IT', 'SM']",0,"['ITA', 'SMR']"
1575,Somewhere on the rear of around 10% of cars in San Marino will be a white oval sticker containing the letters RSM standing for Repubblica di San Marino.,['SM'],0,['SMR']
1576,"This covers- Norway, Sweden, Finland, Denmark and Iceland.","['DK', 'FI', 'IS', 'NO', 'SE']",0,"['DNK', 'FIN', 'ISL', 'NOR', 'SWE']"
1577,These countries are all rather cold looking (with Denmark being less so).,"['DK', 'NO']",0,"['DNK', 'NOR']"
1578,Norway stands out amongst the Nordic countries for its landscape.,['NO'],0,['NOR']
1579,The defining feature of Norway’s landscape is its undulating and mountainous terrain.,['NO'],0,['NOR']
1580,It is rare to find a completely flat section of Norwegian land throughout the entire country.,['NO'],0,['NOR']
1581,Some of Norway has gentle and subtle slopes however much of the country is mountainous.,['NO'],0,['NOR']
1582,Much of the Norwegian-Swedish border is also mountainous hence some of these mountains seep into Sweden.,"['NO', 'SE']",0,"['NOR', 'SWE']"
1583,Finland is largely flat as is Sweden.,"['FI', 'NO', 'SE']",0,"['FIN', 'NOR', 'SWE']"
1584,"Denmark is very flat whilst Iceland has some mountains (often in the distance) but much of the country is flat, especially where Street View covers.","['DK', 'IS', 'NO']",0,"['DNK', 'ISL', 'NOR']"
1585,"Nonetheless, Norway looks vastly different from Iceland and generally has many more trees and slopes.","['IS', 'NO']",0,"['ISL', 'NOR']"
1586,Another key factor when considering Norway is to look at the roads.,['NO'],0,['NOR']
1587,Norway has three fairly distinct road types.,['NO'],0,['NOR']
1588,"Firstly, roads with yellow lines in the middle and white side lines are common in Norway.",['NO'],0,['NOR']
1589,"Secondly, roads with white dashes on the sides are regularly seen in Norway.",['NO'],0,['NOR']
1590,They are found in other Nordic areas so there is an easy way to tell if they are the Norwegian- The lines are longer than the gaps between the lines.,['NO'],0,['NOR']
1591,Other Nordic countries have the gaps as longer than the lines.,['NO'],0,['NOR']
1592,The third type of distinctive Norwegian road are narrow roads that are winding.,['NO'],0,['NOR']
1593,The next key thing to look for in Norway are warning signs.,['NO'],0,['NOR']
1594,Norwegian warning signs have the standard European triangle with a red border and white filling.,['NO'],0,['NOR']
1595,These however are rare in the Nordic countries making it a great way to tell that you are in Norway.,['NO'],0,['NOR']
1596,"Iceland, Finland and Sweden have warning signs with a yellow filling.","['FI', 'IS', 'NO', 'SE']",0,"['FIN', 'ISL', 'NOR', 'SWE']"
1597,Denmark has the same warning signs as Norway but its landscape is vastly different and dead-flat.,"['DK', 'NO']",0,"['DNK', 'NOR']"
1598,Norway uses the suffix ‘…vei’ or ‘…veien’ on its street signs indicating the word ‘road’.,['NO'],0,['NOR']
1599,Norwegian directional signs are yellow with black lettering.,['NO'],0,['NOR']
1600,This contrasts the rest of the Nordic world except for Iceland which also uses yellow directional signs.,"['IS', 'NO']",0,"['ISL', 'NOR']"
1601,"Finally, Norwegian is similar to the other Nordic languages.",['NO'],0,['NOR']
1602,One thing to look for to identify Norwegian is the symbol ø which occurs fairly frequently.,['NO'],0,['NOR']
1603,This symbol also features in Danish.,"['DK', 'NO']",0,"['DNK', 'NOR']"
1604,The Norwegian highway system is explained in detail in the ‘Highways Numbering Systems’ section further up this article.,['NO'],0,['NOR']
1605,Houses of this distinct reddish-brown colour are a common sight in the Nordic countries.,['NO'],0,['NOR']
1606,"Virtually the entire country of Norway is undulating, hilly or mountainous.",['NO'],0,['NOR']
1607,This contrasts the other Nordic countries which are in general flat.,['NO'],0,['NOR']
1608,"Also, Iceland has much less vegetation than Norway.","['IS', 'NO']",0,"['ISL', 'NOR']"
1609,Norway has two common types of road markings.,['NO'],0,['NOR']
1610,The second type of Norwegian road marking is the dashed white lines on the side of the road.,['NO'],0,['NOR']
1611,Other countries also have this however Norway’s dashed lines stand out as the lines themselves are longer than the gap between the lines.,['NO'],0,['NOR']
1612,Narrow roads that are winding are more common in Norway than the other Nordic countries.,['NO'],0,['NOR']
1613,Norway has unique warning signs compared to the other Nordic countries (but normal European signs).,['NO'],0,['NOR']
1614,From the Nordic countries only Denmark has the same warning signs as Norway.,"['DK', 'NO']",0,"['DNK', 'NOR']"
1615,"Iceland, Finland and Sweden have yellow colouring rather than white on their warning signs.","['FI', 'IS', 'NO', 'SE']",0,"['FIN', 'ISL', 'NOR', 'SWE']"
1616,"In most (but not all) of Norway, if you pan down, you will see some semblance of a blue car.",['NO'],0,['NOR']
1617,Denmark also has this blue car across most of the country.,"['DK', 'NO']",0,"['DNK', 'NOR']"
1618,Norway uses ‘…vei’ or ‘…veien’ on their street signs indicating ‘road’.,['NO'],0,['NOR']
1619,Norway uses yellow directional signs.,['NO'],0,['NOR']
1620,This contrasts the blue and white of Swedish and Finnish signs and the red and white of Danish signs.,"['DK', 'FI', 'NO', 'SE']",0,"['DNK', 'FIN', 'NOR', 'SWE']"
1621,Iceland has similar looking directional signs to Norway.,"['IS', 'NO']",0,"['ISL', 'NOR']"
1622,Signs in the north of Norway are often written in both Norwegian and Sami.,['NO'],0,['NOR']
1623,"In areas near the Norwegian-Finnish border, signs typically house both Norwegian and Finnish.","['FI', 'NO']",0,"['FIN', 'NOR']"
1624,"In Norway, commercial vehicles use green license plates.",['NO'],0,['NOR']
1625,The Nordic languages are rather similar with fairly subtle differences.,['NO'],0,['NOR']
1626,One of the easiest ways to identify Norwegian is to look for the ø symbol.,['NO'],0,['NOR']
1627,This appears fairly commonly in Norwegian and also only occurs in Danish.,"['DK', 'NO']",0,"['DNK', 'NOR']"
1628,Svalbard is a Norwegian owned archipelago situated north of Norway.,"['NO', 'SJ']",0,"['NOR', 'SJM']"
1629,There are a sprinkling of houses in Svalbard that tend to be wooden and painted bright colours.,['SJ'],0,['SJM']
1630,"If you pan down in Svalbard on land, you will most commonly see a small vehicle’s side view mirror.",['SJ'],0,['SJM']
1631,"Some Battle Royale, Country Battle players will intentionally select Svalbard on the map when the location is Norway.","['NO', 'SJ']",0,"['NOR', 'SJM']"
1632,This is in order to mislead other players as a Norwegian flag will appear when Svalbard is selected.,"['NO', 'SJ']",0,"['NOR', 'SJM']"
1633,Svalbard is an archipelago owned by Norway that is situated part way between Norway and the North Pole.,"['NO', 'PL', 'SJ']",0,"['NOR', 'POL', 'SJM']"
1634,"Svalbard has some boat coverage, mainly off the north-western coast.",['SJ'],0,['SJM']
1635,Svalbard’s landscape is very barren.,['SJ'],0,['SJM']
1636,Houses in Svalbard are made of wood and come in a range of bright colours.,['SJ'],0,['SJM']
1637,"Although there are few vehicles in Svalbard, they have this distinctive license plate that is a mixture of gold and black.",['SJ'],0,['SJM']
1638,One of the best ways to distinguish Sweden from the other Nordic countries is via its roads.,['SE'],0,['SWE']
